<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.05	1862.02	1890.31	1852.80	1865.35	696549	0	0
2023.02.12	1864.68	1870.66	1818.90	1842.54	651492	0	0
2023.02.19	1840.89	1847.48	1808.93	1810.82	588820	0	0
2023.02.26	1812.62	1856.32	1804.69	1855.30	584208	0	0
2023.03.05	1854.20	1870.18	1809.41	1867.15	680068	0	0
2023.03.12	1886.16	1988.17	1871.55	1988.17	1026692	0	0
2023.03.19	1986.70	2009.80	1934.27	1978.81	861257	0	0
2023.03.26	1977.94	1987.63	1944.04	1969.41	610685	0	0
2023.04.02	1967.06	2032.26	1949.76	2007.32	547435	0	0
2023.04.09	1997.30	2048.67	1981.72	2004.42	718766	0	0
2023.04.16	1999.29	2015.05	1969.18	1982.84	731626	0	0
2023.04.23	1982.38	2009.43	1974.13	1989.55	823616	0	0
2023.04.30	1989.54	2066.81	1977.09	2016.54	859289	0	0
2023.05.07	2017.12	2048.18	2000.89	2010.91	720579	0	0
2023.05.14	2008.04	2022.21	1951.98	1977.50	627079	0	0
2023.05.21	1977.99	1985.29	1936.76	1946.72	636757	0	0
2023.05.28	1942.84	1983.48	1932.05	1947.62	566615	0	0
2023.06.04	1947.68	1973.10	1938.13	1960.46	573758	0	0
2023.06.11	1960.21	1971.13	1924.70	1957.51	633824	0	0
2023.06.18	1957.62	1958.76	1909.99	1920.53	537883	0	0
2023.06.25	1925.15	1933.36	1892.95	1919.17	712067	0	0
2023.07.02	1918.60	1935.05	1902.59	1925.31	624977	0	0
2023.07.09	1924.76	1963.78	1912.69	1955.45	770724	0	0
2023.07.16	1955.47	1987.43	1945.77	1961.84	711220	0	0
2023.07.23	1962.41	1982.23	1942.57	1959.15	728247	0	0
2023.07.30	1959.58	1972.39	1925.53	1942.65	675597	0	0
2023.08.06	1942.75	1946.72	1910.77	1913.62	551713	0	0
2023.08.13	1913.35	1916.24	1885.04	1889.37	617583	0	0
2023.08.20	1889.66	1923.40	1884.81	1914.21	622379	0	0
2023.08.27	1914.86	1953.02	1912.77	1939.85	566074	0	0
2023.09.03	1940.41	1946.28	1915.31	1919.13	471900	0	2
2023.09.10	1920.36	1930.77	1901.02	1923.68	603394	0	0
2023.09.17	1923.42	1947.42	1913.90	1925.25	561848	0	2
2023.09.24	1925.07	1927.22	1846.33	1848.74	596300	0	0
2023.10.01	1846.45	1848.93	1810.47	1831.84	892818	0	2
2023.10.08	1847.52	1932.41	1844.23	1932.41	956661	0	2
2023.10.15	1925.94	1997.21	1908.20	1980.90	914379	0	2
2023.10.22	1968.07	2009.47	1953.49	2005.91	876047	0	4
2023.10.29	2004.90	2007.93	1969.88	1992.52	865083	0	3
2023.11.05	1992.43	1993.16	1933.06	1938.62	788564	0	0
2023.11.12	1938.42	1993.36	1931.60	1980.56	674287	0	5
2023.11.19	1978.11	2007.53	1965.40	2002.33	551592	0	0
2023.11.26	2002.12	2075.36	2000.38	2071.63	397807	0	0
2023.12.03	2072.60	2144.77	1994.58	2004.04	356808	0	0
2023.12.10	2005.36	2047.90	1973.00	2019.02	583557	0	0
2023.12.17	2019.56	2070.70	2015.86	2052.75	1615509	0	4
2023.12.24	2053.23	2088.51	2052.97	2063.03	1113721	0	4
2023.12.31	2062.91	2078.99	2024.34	2045.30	1622256	0	0
2024.01.07	2044.65	2062.33	2013.16	2048.81	2264527	0	4
2024.01.14	2047.90	2058.66	2001.68	2029.33	2105863	0	0
2024.01.21	2029.70	2037.98	2009.47	2018.49	2199878	0	0
2024.01.28	2024.05	2065.54	2019.18	2039.57	2244897	0	3
2024.02.04	2040.01	2044.64	2014.76	2024.26	1022019	0	3
2024.02.11	2024.15	2031.91	1984.03	2013.18	711573	0	5
2024.02.18	2014.69	2041.39	2011.38	2035.52	671589	0	4
2024.02.25	2034.32	2088.38	2024.38	2083.26	707541	0	3
2024.03.03	2082.51	2195.22	2079.37	2178.55	816497	0	0
2024.03.10	2181.21	2189.03	2150.50	2155.82	425337	0	5
2024.03.17	2153.03	2222.65	2146.08	2165.27	350261	0	5
2024.03.24	2165.90	2236.18	2163.50	2232.88	280634	0	0
2024.03.31	2241.94	2330.44	2228.51	2329.28	446098	0	2
2024.04.07	2324.16	2431.44	2302.90	2344.22	546458	0	0
2024.04.14	2355.60	2417.83	2323.98	2390.63	599897	0	0
2024.04.21	2389.80	2389.80	2291.39	2337.78	368261	0	3
2024.04.28	2337.22	2346.63	2277.38	2301.67	350204	0	5
2024.05.05	2304.58	2378.32	2291.79	2360.47	351937	0	5
2024.05.12	2361.90	2422.74	2332.11	2413.84	367250	0	5
2024.05.19	2418.33	2450.07	2325.46	2333.86	462366	0	5
2024.05.26	2338.09	2364.14	2320.60	2327.46	413597	0	1
2024.06.02	2328.79	2387.69	2286.71	2293.38	436326	0	5
2024.06.09	2294.71	2341.66	2287.78	2332.60	412299	0	5
2024.06.16	2331.47	2368.73	2306.64	2321.42	367545	0	5
2024.06.23	2321.36	2339.75	2293.67	2326.40	384255	0	5
2024.06.30	2326.90	2392.91	2318.50	2391.06	341699	0	5
2024.07.07	2386.21	2424.54	2349.29	2411.59	377795	0	5
2024.07.14	2411.51	2483.54	2393.71	2400.30	710986	0	5
2024.07.21	2401.79	2431.90	2352.97	2387.34	939704	0	5
2024.07.28	2388.70	2477.61	2369.54	2441.38	1032009	0	5
2024.08.04	2444.61	2458.65	2364.06	2431.07	1153554	0	5
2024.08.11	2429.26	2509.61	2423.75	2507.46	865760	0	5
2024.08.18	2508.41	2531.53	2470.73	2511.93	900910	0	5
2024.08.25	2511.56	2528.90	2493.55	2503.35	854295	0	5
2024.09.01	2502.34	2529.08	2471.77	2497.61	834491	0	5
2024.09.08	2497.09	2585.92	2485.44	2578.38	909868	0	5
2024.09.15	2579.39	2625.65	2546.71	2622.26	918488	0	5
2024.09.22	2619.54	2685.44	2613.78	2659.81	985079	0	5
2024.09.29	2658.25	2673.04	2624.59	2653.57	869151	0	5
2024.10.06	2649.56	2661.40	2604.77	2656.38	438972	0	3
2024.10.13	2655.69	2722.60	2638.33	2721.91	421809	0	5
2024.10.20	2720.16	2758.47	2708.78	2747.39	448551	0	5
2024.10.27	2732.70	2790.09	2724.72	2735.84	458746	0	5
2024.11.03	2738.13	2749.88	2643.33	2684.15	507503	0	5
2024.11.10	2682.96	2686.22	2536.77	2561.78	505351	0	5
2024.11.17	2564.94	2715.50	2564.79	2715.34	484850	0	5
2024.11.24	2692.25	2721.31	2604.86	2650.33	445728	0	5
2024.12.01	2652.01	2656.99	2612.32	2632.67	467542	0	5
2024.12.08	2643.88	2726.15	2627.57	2648.80	485389	0	0
2024.12.15	2650.72	2664.23	2582.92	2623.03	414179	0	5
2024.12.22	2620.78	2639.14	2608.13	2621.54	267610	0	5
2024.12.29	2621.03	2665.15	2596.09	2639.98	297281	0	5
2025.01.05	2641.45	2698.01	2614.45	2688.96	391915	0	5
2025.01.12	2690.19	2724.76	2656.84	2702.92	430386	0	5
2025.01.19	2703.09	2785.94	2689.26	2771.48	420488	0	5
2025.01.26	2769.76	2817.23	2730.48	2798.47	441166	0	5
2025.02.02	2804.21	2886.68	2772.17	2861.30	471643	0	5
2025.02.09	2857.21	2942.58	2854.81	2882.50	471258	0	5
2025.02.16	2883.13	2954.91	2877.60	2935.89	394675	0	5
2025.02.23	2934.65	2956.18	2832.57	2859.06	455733	0	5
2025.03.02	2857.88	2930.33	2857.88	2911.94	468375	0	0
2025.03.09	2912.72	3004.85	2880.26	2986.24	380456	0	5
2025.03.16	2983.84	3057.26	2982.22	3022.94	355287	0	5
2025.03.23	3023.36	3086.77	3002.46	3084.20	382771	0	5
2025.03.30	3086.59	3167.73	3015.78	3037.34	440840	0	5
2025.04.06	3008.13	3245.36	2956.26	3237.53	517832	0	0
2025.04.13	3228.31	3357.65	3193.57	3327.24	376841	0	5
2025.04.20	3332.92	3499.98	3259.98	3318.62	507241	0	0
2025.04.27	3325.67	3353.00	3201.91	3240.30	497273	0	5
2025.05.04	3240.86	3437.85	3237.44	3327.15	449217	0	5
2025.05.11	3291.47	3299.73	3120.78	3201.00	480012	0	5
2025.05.18	3219.73	3365.87	3204.57	3357.90	489752	0	5
2025.05.25	3353.88	3356.76	3245.52	3288.72	434259	0	5
2025.06.01	3298.35	3403.33	3295.92	3312.12	449300	0	5
2025.06.08	3314.04	3446.80	3293.61	3434.15	467997	0	5
2025.06.15	3434.04	3451.23	3340.37	3368.64	406137	0	4
2025.06.22	3392.44	3396.70	3255.89	3274.96	401915	0	5
2025.06.29	3275.50	3365.74	3248.48	3337.04	299657	0	5
2025.07.06	3335.92	3368.75	3282.77	3355.50	401189	0	5
2025.07.13	3362.47	3377.48	3309.90	3350.85	403338	0	5
2025.07.20	3350.01	3438.77	3325.08	3336.65	396252	0	5
2025.07.27	3331.05	3363.45	3268.17	3363.23	374367	0	0
2025.08.03	3362.95	3408.84	3345.07	3397.14	406368	0	5
2025.08.10	3400.50	3401.85	3329.85	3336.08	379558	0	5
2025.08.17	3335.35	3378.79	3311.55	3371.86	334267	0	5
2025.08.24	3368.71	3453.88	3351.29	3448.16	406800	0	5
2025.08.31	3445.94	3600.00	3437.12	3587.37	489476	0	5
2025.09.07	3592.28	3674.12	3579.64	3642.60	445533	0	5
2025.09.14	3644.63	3707.42	3626.69	3685.07	462813	0	5
2025.09.21	3685.51	3791.18	3683.69	3760.53	490719	0	5
2025.09.28	3758.57	3896.82	3757.78	3886.38	480496	0	5
2025.10.05	3888.47	4059.25	3884.26	4012.37	533995	0	5
2025.10.12	4003.20	4379.18	4003.20	4252.63	633907	0	5
2025.10.19	4247.60	4381.53	4004.22	4112.21	560072	0	5
2025.10.26	4079.80	4109.23	3886.62	4002.14	578592	0	5
2025.11.02	3989.66	4030.74	3928.90	4000.79	520433	0	5
2025.11.09	3999.57	4245.39	3997.76	4085.05	575478	0	5
2025.11.16	4081.47	4132.46	3998.36	4065.21	580267	0	5
2025.11.23	4069.36	4226.62	4039.89	4219.09	469404	0	5
2025.11.30	4222.86	4264.63	4163.43	4199.04	563275	0	5
2025.12.07	4197.52	4353.51	4170.27	4299.37	1829195	0	0
2025.12.14	4300.26	4374.63	4271.54	4338.51	2263269	0	4
2025.12.21	4339.63	4549.92	4339.55	4533.32	1829764	0	4
2025.12.28	4530.37	4530.37	4274.49	4332.35	2253209	0	4
