<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.01	1.35521	1.36851	1.34334	1.34431	384477	0	0
2023.01.08	1.34308	1.34598	1.33215	1.33927	414916	0	0
2023.01.15	1.33818	1.35206	1.33502	1.33802	366526	0	0
2023.01.22	1.33783	1.34278	1.33003	1.33084	332961	0	0
2023.01.29	1.33108	1.34715	1.32623	1.34044	429848	0	0
2023.02.05	1.34064	1.34756	1.33378	1.33428	529091	0	0
2023.02.12	1.33433	1.35373	1.32737	1.34738	511184	0	0
2023.02.19	1.34753	1.36649	1.34413	1.36065	407940	0	0
2023.02.26	1.36073	1.36589	1.35341	1.35948	410566	0	0
2023.03.05	1.35993	1.38618	1.35820	1.38262	443855	0	0
2023.03.12	1.38033	1.38142	1.36514	1.37352	816905	0	0
2023.03.19	1.37000	1.38046	1.36306	1.37401	472547	0	0
2023.03.26	1.37288	1.37453	1.35074	1.35134	345504	0	0
2023.04.02	1.34889	1.35366	1.34059	1.35136	326476	0	0
2023.04.09	1.35145	1.35537	1.33006	1.33573	309076	0	0
2023.04.16	1.33546	1.35630	1.33426	1.35395	342771	0	0
2023.04.23	1.35268	1.36678	1.35224	1.35429	390750	0	0
2023.04.30	1.35321	1.36393	1.33712	1.33747	450796	0	0
2023.05.07	1.33768	1.35651	1.33148	1.35554	391257	0	0
2023.05.14	1.35328	1.35676	1.34040	1.34974	404093	0	0
2023.05.21	1.34937	1.36545	1.34843	1.36156	417807	0	0
2023.05.28	1.36060	1.36512	1.34067	1.34292	361665	0	0
2023.06.04	1.34178	1.34618	1.33131	1.33392	366782	0	0
2023.06.11	1.33308	1.33836	1.31776	1.31964	380009	0	0
2023.06.18	1.31808	1.32697	1.31389	1.31795	398637	0	0
2023.06.25	1.31787	1.32855	1.31164	1.32444	464052	0	0
2023.07.02	1.32369	1.33869	1.32030	1.32750	310088	0	0
2023.07.09	1.32708	1.33043	1.30924	1.32159	358698	0	0
